season,race_name,event_date,circuit_name,country,driver,team,grid_position,qualifying_position,qualifying_time,finish_position,points_scored,championship_points,status,lap_number,lap_time,sector1_time,sector2_time,sector3_time,tyre_compound,tyre_life,is_new_tyre,pit_in_time,pit_out_time,pit_duration,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction,track_status
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,14.0,99.629,31.939,43.019,24.671,SOFT,14.0,True,,,,23.2,27.8,38.0,1010.5,False,0.2,31,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,15.0,102.041,31.789,43.159,27.093,SOFT,15.0,True,5239.419,,,23.1,27.7,38.0,1010.5,False,0.2,20,12
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,16.0,117.66,52.159,41.644,23.857,SOFT,4.0,False,,5264.452,,23.0,27.7,38.0,1010.4,False,0.3,148,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,17.0,97.52,31.454,42.077,23.989,SOFT,5.0,False,,,,22.9,27.8,38.0,1010.5,False,0.2,1,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,18.0,97.634,31.582,42.018,24.034,SOFT,6.0,False,,,,22.8,27.9,38.0,1010.5,False,0.3,69,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,19.0,97.408,31.456,41.903,24.049,SOFT,7.0,False,,,,22.8,27.7,37.0,1010.2,False,0.2,45,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,20.0,97.562,31.353,42.11,24.099,SOFT,8.0,False,,,,22.7,27.6,37.0,1010.5,False,0.4,16,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,21.0,97.807,31.418,42.2,24.189,SOFT,9.0,False,,,,22.8,27.6,37.0,1010.4,False,0.3,29,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,22.0,97.752,31.408,42.205,24.139,SOFT,10.0,False,,,,22.8,27.5,37.0,1010.4,False,0.4,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,23.0,97.774,31.385,42.194,24.195,SOFT,11.0,False,,,,22.8,27.5,36.0,1010.5,False,0.2,40,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,24.0,97.913,31.367,42.316,24.23,SOFT,12.0,False,,,,22.8,27.5,36.0,1010.4,False,0.4,48,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,25.0,98.061,31.403,42.332,24.326,SOFT,13.0,False,,,,22.8,27.4,36.0,1010.5,False,0.1,22,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,26.0,98.371,31.469,42.48,24.422,SOFT,14.0,False,,,,22.8,27.4,36.0,1010.5,False,0.3,11,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,27.0,98.785,31.632,42.717,24.436,SOFT,15.0,False,,,,22.8,27.4,36.0,1010.4,False,0.2,66,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,28.0,99.051,31.676,42.876,24.499,SOFT,16.0,False,,,,22.9,27.4,36.0,1010.5,False,0.3,277,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,29.0,98.887,31.633,42.753,24.501,SOFT,17.0,False,,,,22.9,27.3,36.0,1010.4,False,0.1,97,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,30.0,99.354,31.675,43.019,24.66,SOFT,18.0,False,,,,22.9,27.3,36.0,1010.4,False,0.1,288,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,31.0,101.545,31.576999999999998,42.878,27.09,SOFT,19.0,False,6832.515,,,22.8,27.2,36.0,1010.5,False,0.1,3,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,32.0,116.325,51.729,40.914,23.682,MEDIUM,1.0,True,,6857.028,,22.8,27.2,36.0,1010.5,False,0.1,9,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,33.0,96.674,31.116,41.828,23.73,MEDIUM,2.0,True,,,,22.8,27.2,36.0,1010.5,False,0.2,15,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,34.0,96.399,31.066,41.62,23.713,MEDIUM,3.0,True,,,,22.8,27.1,36.0,1010.5,False,0.2,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,35.0,96.501,30.873,41.843,23.785,MEDIUM,4.0,True,,,,22.7,27.0,36.0,1010.5,False,0.0,239,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,36.0,96.561,31.076,41.698,23.787,MEDIUM,5.0,True,,,,22.8,27.0,36.0,1010.5,False,0.1,205,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,37.0,96.663,31.145,41.699,23.819,MEDIUM,6.0,True,,,,22.8,27.1,36.0,1010.5,False,0.2,317,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,38.0,96.623,31.081,41.761,23.781,MEDIUM,7.0,True,,,,22.8,27.0,35.0,1010.7,False,0.2,53,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,39.0,96.939,31.213,41.797,23.929,MEDIUM,8.0,True,,,,22.8,27.0,35.0,1010.5,False,0.1,62,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,40.0,96.807,31.091,41.824,23.892,MEDIUM,9.0,True,,,,22.7,26.8,36.0,1010.5,False,0.1,40,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,41.0,97.044,31.241,41.922,23.881,MEDIUM,10.0,True,,,,22.7,26.8,36.0,1010.5,False,0.2,183,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,42.0,97.04,31.086,41.956,23.998,MEDIUM,11.0,True,,,,22.7,26.9,36.0,1010.5,False,0.1,195,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,43.0,97.346,31.339,42.123,23.884,MEDIUM,12.0,True,,,,22.7,26.9,36.0,1010.5,False,0.3,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,44.0,97.509,31.351,42.07,24.088,MEDIUM,13.0,True,,,,22.7,26.7,36.0,1010.5,False,0.2,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,45.0,97.413,31.297,42.09,24.026,MEDIUM,14.0,True,,,,22.7,26.7,36.0,1010.5,False,0.1,56,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,46.0,125.151,31.406,58.116,35.629,MEDIUM,15.0,True,8333.486,,,22.7,26.6,36.0,1010.5,False,0.1,264,164
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,47.0,,59.861,61.262,42.723,SOFT,4.0,False,,8358.088,,22.6,26.6,36.0,1010.5,False,0.2,3,4
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,48.0,,54.812,62.723,33.829,SOFT,5.0,False,,,,22.5,26.5,36.0,1010.5,False,0.2,21,4
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,49.0,146.221,43.547,68.54,34.134,SOFT,6.0,False,,,,22.4,26.4,36.0,1010.7,False,0.2,320,4
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,50.0,144.429,44.857,59.538,40.034,SOFT,7.0,False,,,,22.4,26.5,36.0,1010.7,False,0.1,300,41
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,51.0,94.57,30.439,40.732,23.399,SOFT,8.0,False,,,,22.4,26.5,37.0,1010.7,False,0.0,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,52.0,95.027,30.709,40.854,23.464,SOFT,9.0,False,,,,22.4,26.3,36.0,1010.7,False,0.2,29,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,53.0,95.127,30.661,40.91,23.556,SOFT,10.0,False,,,,22.4,26.5,36.0,1010.7,False,0.1,329,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,54.0,95.429,30.769,41.126,23.534,SOFT,11.0,False,,,,22.4,26.3,36.0,1010.7,False,0.1,186,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,55.0,95.427,30.818,41.043,23.566,SOFT,12.0,False,,,,22.4,26.3,35.0,1010.7,False,0.2,353,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,56.0,95.673,30.859,41.191,23.623,SOFT,13.0,False,,,,22.3,26.3,36.0,1010.7,False,0.2,205,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,57.0,96.373,30.927,41.677,23.769,SOFT,14.0,False,,,,22.3,26.3,36.0,1010.7,False,0.2,203,12
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,1.0,101.006,,42.889,24.253,SOFT,4.0,False,,,,23.9,29.0,26.0,1010.4,False,0.3,13,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,2.0,98.649,31.818,42.486,24.345,SOFT,5.0,False,,,,23.8,29.0,27.0,1010.4,False,0.5,12,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,3.0,99.049,31.884,42.691,24.474,SOFT,6.0,False,,,,23.8,28.7,29.0,1010.4,False,0.4,12,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,4.0,98.923,31.772,42.712,24.439,SOFT,7.0,False,,,,23.8,28.7,31.0,1010.4,False,0.3,50,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,5.0,99.101,31.717,42.786,24.598,SOFT,8.0,False,,,,23.7,28.3,33.0,1010.4,False,0.2,314,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,6.0,99.594,31.843,43.2,24.551,SOFT,9.0,False,,,,23.6,28.3,34.0,1010.4,False,0.2,12,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,7.0,99.588,31.856,43.066,24.666,SOFT,10.0,False,,,,23.6,28.3,35.0,1010.4,False,0.3,354,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,8.0,99.275,31.76,42.898,24.617,SOFT,11.0,False,,,,23.5,28.1,36.0,1010.4,False,0.1,339,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,9.0,99.424,31.74,43.039,24.645,SOFT,12.0,False,,,,23.4,28.0,36.0,1010.4,False,0.2,26,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,10.0,99.682,31.863,43.111,24.708,SOFT,13.0,False,,,,23.3,28.0,36.0,1010.4,False,0.1,357,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,11.0,99.942,31.95,43.298,24.694,SOFT,14.0,False,,,,23.3,27.9,37.0,1010.4,False,0.1,258,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,12.0,100.097,32.035,43.299,24.763,SOFT,15.0,False,,,,23.2,27.9,37.0,1010.4,False,0.2,309,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,13.0,100.165,31.976,43.396,24.793,SOFT,16.0,False,,,,23.1,27.8,37.0,1010.5,False,0.1,8,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,14.0,103.029,32.018,43.375,27.636,SOFT,17.0,False,5150.867,,,23.2,27.8,38.0,1010.5,False,0.2,31,12
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,15.0,118.327,51.979,42.279,24.069,SOFT,1.0,True,,5175.605,,23.1,27.7,38.0,1010.5,False,0.2,54,21
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,16.0,97.477,31.352,42.085,24.04,SOFT,2.0,True,,,,23.0,27.7,38.0,1010.4,False,0.3,148,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,17.0,97.172,31.245,41.899,24.028,SOFT,3.0,True,,,,22.9,27.8,38.0,1010.5,False,0.2,1,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,18.0,97.561,31.282,42.239,24.04,SOFT,4.0,True,,,,22.8,27.9,38.0,1010.5,False,0.3,69,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,19.0,97.581,31.325,42.099,24.157,SOFT,5.0,True,,,,22.8,27.7,37.0,1010.2,False,0.2,45,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,20.0,98.059,31.438,42.374,24.247,SOFT,6.0,True,,,,22.7,27.6,37.0,1010.5,False,0.4,16,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,21.0,97.721,31.362,42.194,24.165,SOFT,7.0,True,,,,22.8,27.5,37.0,1010.4,False,0.3,18,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,22.0,97.914,31.466,42.285,24.163,SOFT,8.0,True,,,,22.8,27.5,37.0,1010.4,False,0.4,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,23.0,98.244,31.429,42.5,24.315,SOFT,9.0,True,,,,22.8,27.5,36.0,1010.5,False,0.2,40,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,24.0,98.242,31.349,42.624,24.269,SOFT,10.0,True,,,,22.8,27.5,36.0,1010.4,False,0.4,48,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,25.0,98.264,31.499,42.541,24.224,SOFT,11.0,True,,,,22.8,27.4,36.0,1010.5,False,0.1,22,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,26.0,98.444,31.566,42.579,24.299,SOFT,12.0,True,,,,22.8,27.4,36.0,1010.5,False,0.3,11,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,27.0,98.846,31.472,42.952,24.422,SOFT,13.0,True,,,,22.8,27.4,36.0,1010.4,False,0.2,66,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,28.0,98.729,31.566,42.808,24.355,SOFT,14.0,True,,,,22.9,27.4,36.0,1010.5,False,0.3,277,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,29.0,98.953,31.548000000000002,42.97,24.435,SOFT,15.0,True,,,,22.9,27.3,36.0,1010.4,False,0.2,6,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,30.0,99.004,31.729,42.78,24.495,SOFT,16.0,True,,,,22.9,27.3,36.0,1010.4,False,0.1,288,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,31.0,99.105,31.64,42.87,24.595,SOFT,17.0,True,,,,22.8,27.2,36.0,1010.5,False,0.1,3,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,32.0,99.386,31.697,43.053,24.636,SOFT,18.0,True,,,,22.8,27.2,36.0,1010.5,False,0.1,9,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,33.0,101.915,31.709,43.133,27.073,SOFT,19.0,True,7041.887,,,22.8,27.2,36.0,1010.5,False,0.2,15,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,34.0,117.101,51.627,41.766,23.708,MEDIUM,1.0,True,,7066.281,,22.8,27.1,36.0,1010.5,False,0.2,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,35.0,96.454,31.026,41.681,23.747,MEDIUM,2.0,True,,,,22.7,27.0,36.0,1010.5,False,0.0,239,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,36.0,96.6,31.074,41.756,23.77,MEDIUM,3.0,True,,,,22.8,27.1,36.0,1010.5,False,0.1,49,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,37.0,96.893,31.247,41.877,23.769,MEDIUM,4.0,True,,,,22.8,27.1,36.0,1010.5,False,0.2,317,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,38.0,97.012,31.159,42.025,23.828,MEDIUM,5.0,True,,,,22.8,27.0,35.0,1010.7,False,0.1,54,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,39.0,97.044,31.104,42.068,23.872,MEDIUM,6.0,True,,,,22.8,27.0,35.0,1010.5,False,0.1,62,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,40.0,97.271,31.262,42.065,23.944,MEDIUM,7.0,True,,,,22.7,26.8,36.0,1010.5,False,0.1,40,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,41.0,96.771,30.801,42.078,23.892,MEDIUM,8.0,True,,,,22.7,26.9,36.0,1010.5,False,0.2,164,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,42.0,97.269,31.255,42.074,23.94,MEDIUM,9.0,True,,,,22.7,26.9,36.0,1010.5,False,0.1,195,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,43.0,97.26,31.226,42.052,23.982,MEDIUM,10.0,True,,,,22.7,26.9,36.0,1010.5,False,0.3,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,44.0,99.699,31.295,42.035,26.369,MEDIUM,11.0,True,8131.243,,,22.7,26.7,36.0,1010.5,False,0.2,0,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,SAI,Ferrari,3.0,3.0,90.687,2.0,18.0,18.0,Finished,45.0,123.686,51.201,41.487,30.998,SOFT,4.0,False,,8155.532,,22.7,26.7,36.0,1010.5,False,0.1,0,16
