season,race_name,event_date,driver,grid_position,finish_position,points,team,avg_lap_time,std_lap_time,best_lap_time,avg_sector1,avg_sector2,avg_sector3,main_compound,pit_stop_count,status,avg_air_temp,avg_track_temp,avg_humidity,rain_probability,is_classified,position_gain
2022,Austrian Grand Prix,2022-07-10,ALO,19.0,10.0,1.0,Alpine,72.61052857142857,6.008180222507341,68.558,18.440289855072464,32.024300000000004,22.06797142857143,HARD,5,+1 Lap,20.412857142857145,31.30142857142857,34.24285714285714,0.0,1,9.0
2022,Austrian Grand Prix,2022-07-10,BOT,0.0,11.0,0.0,Alfa Romeo,72.63267142857143,4.702536909289476,69.266,18.28968115942029,32.12937142857143,22.086314285714284,HARD,5,+1 Lap,20.41,31.27428571428571,34.214285714285715,0.0,1,-11.0
2022,Austrian Grand Prix,2022-07-10,GAS,14.0,15.0,0.0,AlphaTauri,72.82454285714286,4.909750991902183,70.104,18.45114492753623,32.2254,22.079942857142857,HARD,4,+1 Lap,20.40714285714286,31.287142857142857,34.22857142857143,0.0,1,-1.0
2022,Austrian Grand Prix,2022-07-10,HAM,8.0,3.0,15.0,Mercedes,71.90885915492959,4.597275075817895,69.0,18.317928571428574,31.751225352112677,21.783042253521128,MEDIUM,4,Finished,20.411267605633803,31.27887323943662,34.183098591549296,0.0,1,5.0
2022,Austrian Grand Prix,2022-07-10,LAT,17.0,19.0,0.0,Williams,73.47295833333334,3.6924814694839396,70.89,18.467808510638296,32.46414583333333,22.431208333333334,HARD,5,Undertray,20.402083333333334,31.09166666666667,34.625,0.0,0,-2.0
2022,Austrian Grand Prix,2022-07-10,LEC,2.0,1.0,25.0,Ferrari,71.32833802816901,5.500450490495331,67.583,18.371685714285714,31.43750704225352,21.485070422535212,MEDIUM,6,Finished,20.409859154929578,31.274647887323944,34.28169014084507,0.0,1,1.0
2022,Austrian Grand Prix,2022-07-10,MAG,7.0,8.0,4.0,Haas F1 Team,72.51325714285714,4.416653811364548,69.938,18.414420289855073,32.03935714285714,22.00532857142857,HARD,4,+1 Lap,20.408571428571427,31.291428571428572,34.22857142857143,0.0,1,-1.0
2022,Austrian Grand Prix,2022-07-10,MSC,9.0,6.0,8.0,Haas F1 Team,72.42302857142857,4.50811764429723,69.625,18.361666666666665,32.05531428571428,21.946942857142858,HARD,4,+1 Lap,20.41,31.30142857142857,34.24285714285714,0.0,1,3.0
2022,Austrian Grand Prix,2022-07-10,NOR,10.0,7.0,6.0,McLaren,72.46455714285715,4.80833905347877,69.304,18.46268115942029,32.05775714285714,21.8796,HARD,4,+1 Lap,20.41142857142857,31.294285714285714,34.24285714285714,0.0,1,3.0
2022,Austrian Grand Prix,2022-07-10,OCO,6.0,5.0,10.0,Alpine,72.29222535211267,4.271973559298802,69.559,18.421400000000002,31.85469014084507,21.96274647887324,HARD,4,Finished,20.408450704225352,31.302816901408452,34.23943661971831,0.0,1,1.0
2022,Austrian Grand Prix,2022-07-10,PER,5.0,20.0,0.0,Red Bull Racing,75.6965,8.904874322282835,71.843,18.917565217391303,33.361333333333334,23.303791666666665,HARD,3,Collision damage,20.220833333333335,29.6125,35.458333333333336,0.0,0,-15.0
2022,Austrian Grand Prix,2022-07-10,RIC,11.0,9.0,2.0,McLaren,72.5808,4.305034493288733,69.924,18.434565217391302,32.10088571428571,21.984671428571428,HARD,4,+1 Lap,20.408571428571427,31.295714285714283,34.24285714285714,0.0,1,2.0
2022,Austrian Grand Prix,2022-07-10,RUS,4.0,4.0,12.0,Mercedes,72.15892957746479,5.490327412365297,69.075,18.582857142857144,31.78487323943662,21.749408450704227,HARD,4,Finished,20.40281690140845,31.304225352112674,34.23943661971831,0.0,1,0.0
2022,Austrian Grand Prix,2022-07-10,SAI,3.0,18.0,0.0,Ferrari,71.16046428571428,3.2330151081630265,68.649,18.280854545454545,31.39342857142857,21.429750000000002,MEDIUM,4,Power Unit,20.46842105263158,31.371929824561406,34.280701754385966,0.0,0,-15.0
2022,Austrian Grand Prix,2022-07-10,STR,12.0,13.0,0.0,Aston Martin,72.76841428571429,4.497464833362146,70.004,18.374000000000002,32.25835714285714,22.068485714285714,MEDIUM,4,+1 Lap,20.40142857142857,31.27428571428571,34.22857142857143,0.0,1,-1.0
2022,Austrian Grand Prix,2022-07-10,TSU,16.0,16.0,0.0,AlphaTauri,72.92074285714286,4.503613652714812,70.023,18.38827536231884,32.3063,22.15095714285714,HARD,4,+1 Lap,20.404285714285713,31.284285714285716,34.24285714285714,0.0,1,0.0
2022,Austrian Grand Prix,2022-07-10,VER,1.0,2.0,19.0,Red Bull Racing,71.34991549295775,5.470116527216577,67.275,18.370457142857145,31.47361971830986,21.477267605633802,HARD,6,Finished,20.408450704225352,31.261971830985914,34.225352112676056,0.0,1,-1.0
2022,Austrian Grand Prix,2022-07-10,VET,18.0,17.0,0.0,Aston Martin,72.87348571428572,4.825879776344929,70.0,18.39914492753623,32.282042857142855,22.115057142857143,MEDIUM,4,+1 Lap,20.404285714285713,31.282857142857146,34.24285714285714,0.0,1,1.0
2022,Austrian Grand Prix,2022-07-10,ZHO,13.0,14.0,0.0,Alfa Romeo,72.79301428571429,5.055394055636413,69.38,18.430347826086955,32.31994285714286,21.9729,HARD,4,+1 Lap,20.402857142857144,31.284285714285716,34.24285714285714,0.0,1,-1.0
2022,Azerbaijan Grand Prix,2022-06-12,ALB,17.0,12.0,0.0,Williams,112.23095918367346,7.226907816046406,107.966,40.864612244897955,45.580659999999995,26.45304,HARD,4,+1 Lap,25.304000000000002,46.068000000000005,62.04,0.0,1,5.0
2022,Azerbaijan Grand Prix,2022-06-12,ALO,10.0,7.0,6.0,Alpine,111.64402,6.3132806520404685,107.989,40.418820000000004,45.58480392156862,26.320568627450978,HARD,2,Finished,25.3,46.01372549019607,62.03921568627451,0.0,1,3.0
2022,Azerbaijan Grand Prix,2022-06-12,BOT,15.0,11.0,0.0,Alfa Romeo,111.45539583333334,4.644805438701009,108.179,40.66822448979592,45.63504,26.563139999999997,HARD,2,+1 Lap,25.304000000000002,46.05,62.0,0.0,1,4.0
2022,Azerbaijan Grand Prix,2022-06-12,GAS,6.0,5.0,10.0,AlphaTauri,111.43078,6.399734086599508,108.519,40.29062,45.13182352941176,26.705764705882352,HARD,2,Finished,25.3,46.01372549019607,61.94117647058823,0.0,1,1.0
2022,Azerbaijan Grand Prix,2022-06-12,HAM,7.0,4.0,12.0,Mercedes,111.07112,6.7041311773002334,107.044,40.206179999999996,45.01841176470588,26.78362745098039,HARD,4,Finished,25.3,46.00392156862745,61.94117647058823,0.0,1,3.0
2022,Azerbaijan Grand Prix,2022-06-12,LAT,18.0,15.0,0.0,Williams,114.20869387755101,7.372991023560476,109.583,41.38181632653061,46.47888,26.888840000000002,HARD,4,+1 Lap,25.296,46.02,62.08,0.0,1,3.0
2022,Azerbaijan Grand Prix,2022-06-12,LEC,1.0,19.0,0.0,Ferrari,112.38645,10.451544103875907,107.531,40.22463157894737,44.47185,28.488999999999997,HARD,3,Power Unit,25.571428571428573,47.12380952380953,59.666666666666664,0.0,0,-18.0
2022,Azerbaijan Grand Prix,2022-06-12,MAG,16.0,17.0,0.0,Haas F1 Team,112.62316129032259,6.764262547126011,108.789,40.66843333333333,45.43141935483871,26.23122580645161,HARD,2,Power Unit,25.46875,46.546875,60.9375,0.0,0,-1.0
2022,Azerbaijan Grand Prix,2022-06-12,MSC,20.0,14.0,0.0,Haas F1 Team,113.07691836734695,7.34133571190311,108.41,41.065612244897956,45.66244,26.94718,HARD,4,+1 Lap,25.296,46.053999999999995,62.14,0.0,1,6.0
2022,Azerbaijan Grand Prix,2022-06-12,NOR,11.0,9.0,2.0,McLaren,112.51954901960785,8.406121808096112,107.997,40.3371,45.434705882352944,26.61723529411765,HARD,2,Finished,25.298039215686277,46.02745098039216,62.0,0.0,1,2.0
2022,Azerbaijan Grand Prix,2022-06-12,OCO,13.0,10.0,1.0,Alpine,111.96647999999999,6.560662174892194,108.297,40.64386,45.8831568627451,26.154254901960783,HARD,2,Finished,25.305882352941175,46.01176470588235,61.96078431372549,0.0,1,3.0
2022,Azerbaijan Grand Prix,2022-06-12,PER,2.0,2.0,19.0,Red Bull Racing,110.04222,6.194096311317538,106.046,40.03098,44.49703921568628,26.551568627450983,HARD,4,Finished,25.298039215686277,46.09803921568628,61.94117647058823,0.0,1,0.0
2022,Azerbaijan Grand Prix,2022-06-12,RIC,12.0,8.0,4.0,McLaren,111.50908,5.976544270901103,108.276,40.25778,45.505352941176476,26.613,HARD,2,Finished,25.298039215686277,46.017647058823535,61.98039215686274,0.0,1,4.0
2022,Azerbaijan Grand Prix,2022-06-12,RUS,5.0,3.0,15.0,Mercedes,110.54700000000001,6.249031294724722,107.177,40.01944,44.61539215686275,26.884313725490195,HARD,4,Finished,25.30392156862745,46.05882352941177,62.0,0.0,1,2.0
2022,Azerbaijan Grand Prix,2022-06-12,SAI,4.0,20.0,0.0,Ferrari,109.80575,1.8445838671248154,108.978,39.044,44.373375,25.75875,MEDIUM,0,Hydraulics,25.633333333333333,47.611111111111114,58.77777777777778,0.0,0,-16.0
2022,Azerbaijan Grand Prix,2022-06-12,STR,19.0,16.0,0.0,Aston Martin,113.46486666666667,6.681963363481509,108.038,41.05762222222222,46.17286956521739,26.886195652173914,HARD,3,Vibrations,25.32608695652174,46.199999999999996,61.91304347826087,0.0,0,3.0
2022,Azerbaijan Grand Prix,2022-06-12,TSU,8.0,13.0,0.0,AlphaTauri,112.31530612244897,8.552987402568963,107.523,40.98157142857143,45.2826,26.72402,HARD,4,+1 Lap,25.311999999999998,46.036,62.0,0.0,1,-5.0
2022,Azerbaijan Grand Prix,2022-06-12,VER,3.0,1.0,25.0,Red Bull Racing,109.64182000000001,5.756576830345746,106.05,39.911640000000006,44.558392156862745,26.167509803921565,HARD,4,Finished,25.30392156862745,46.1,61.98039215686274,0.0,1,2.0
2022,Azerbaijan Grand Prix,2022-06-12,VET,9.0,6.0,8.0,Aston Martin,111.56998,6.722867468542855,108.206,40.290259999999996,45.55360784313725,26.399490196078432,HARD,2,Finished,25.30392156862745,46.00392156862745,61.98039215686274,0.0,1,3.0
2022,Azerbaijan Grand Prix,2022-06-12,ZHO,14.0,18.0,0.0,Alfa Romeo,114.38252173913042,9.256054867783305,108.723,41.030454545454546,45.94813043478261,27.08021739130435,HARD,3,Hydraulics,25.582608695652173,46.94347826086957,60.04347826086956,0.0,0,-4.0
2022,Bahrain Grand Prix,2022-03-20,ALB,14.0,13.0,0.0,Williams,103.64063157894736,8.808554795991506,97.355,33.60964285714286,44.659894736842105,25.31580701754386,MEDIUM,6,Finished,22.887719298245614,27.322807017543862,35.6140350877193,0.0,1,1.0
2022,Bahrain Grand Prix,2022-03-20,ALO,8.0,9.0,2.0,Alpine,103.08726315789474,8.361730202720171,96.733,33.59135714285714,44.109824561403514,25.341859649122807,SOFT,6,Finished,22.896491228070175,27.322807017543862,35.6140350877193,0.0,1,-1.0
2022,Bahrain Grand Prix,2022-03-20,BOT,6.0,6.0,8.0,Alfa Romeo,102.97724561403508,9.828384195933845,96.599,33.16201785714286,44.381701754385965,25.37457894736842,MEDIUM,6,Finished,22.896491228070175,27.32456140350877,35.6140350877193,0.0,1,0.0
2022,Bahrain Grand Prix,2022-03-20,GAS,10.0,20.0,0.0,AlphaTauri,100.78102272727273,4.704339379708002,97.324,32.808465116279066,43.31586363636364,24.59665909090909,MEDIUM,4,Power Unit,23.015555555555558,27.564444444444447,35.48888888888889,0.0,0,-10.0
2022,Bahrain Grand Prix,2022-03-20,HAM,5.0,3.0,15.0,Mercedes,102.86419298245615,11.190855132075155,96.228,33.448410714285714,43.94224561403509,25.455929824561405,SOFT,6,Finished,22.898245614035087,27.331578947368424,35.666666666666664,0.0,1,2.0
2022,Bahrain Grand Prix,2022-03-20,HUL,17.0,17.0,0.0,Aston Martin,103.81426315789474,8.50287372540752,98.201,33.73764285714286,44.33194736842105,25.67582456140351,SOFT,6,Finished,22.88421052631579,27.312280701754386,35.64912280701754,0.0,1,0.0
2022,Bahrain Grand Prix,2022-03-20,LAT,20.0,16.0,0.0,Williams,103.77857894736842,7.986588110136733,98.251,33.56160714285714,44.664368421052636,25.468859649122805,SOFT,6,Finished,22.882456140350875,27.31578947368421,35.6140350877193,0.0,1,4.0
2022,Bahrain Grand Prix,2022-03-20,LEC,1.0,1.0,26.0,Ferrari,100.69770909090909,10.234008616287618,94.57,33.48401785714286,43.87371929824562,25.34580701754386,SOFT,6,Finished,22.9,27.33859649122807,35.6140350877193,0.0,1,0.0
2022,Bahrain Grand Prix,2022-03-20,MAG,7.0,5.0,10.0,Haas F1 Team,102.95329824561404,9.7373430557037,96.623,33.276446428571425,44.217982456140355,25.43517543859649,SOFT,6,Finished,22.894736842105264,27.32456140350877,35.6140350877193,0.0,1,2.0
2022,Bahrain Grand Prix,2022-03-20,MSC,12.0,11.0,0.0,Haas F1 Team,103.26592982456141,8.201516303316046,96.956,33.11598214285714,44.48956140350877,25.604701754385967,SOFT,4,Finished,22.892982456140352,27.31578947368421,35.59649122807018,0.0,1,1.0
2022,Bahrain Grand Prix,2022-03-20,NOR,13.0,15.0,0.0,McLaren,103.68278947368421,8.499685344463476,96.988,33.75444642857143,44.262578947368425,25.604701754385967,MEDIUM,6,Finished,22.885964912280702,27.31578947368421,35.63157894736842,0.0,1,-2.0
2022,Bahrain Grand Prix,2022-03-20,OCO,11.0,7.0,6.0,Alpine,103.03521052631578,9.033227673699319,97.11,33.48501785714286,44.08714035087719,25.412561403508775,SOFT,6,Finished,22.896491228070175,27.32456140350877,35.59649122807018,0.0,1,4.0
2022,Bahrain Grand Prix,2022-03-20,PER,4.0,18.0,0.0,Red Bull Racing,102.95580357142856,11.754098233722019,96.089,33.35987272727272,44.062892857142856,25.503964285714286,SOFT,6,Fuel pressure,22.903508771929825,27.340350877192986,35.63157894736842,0.0,0,-14.0
2022,Bahrain Grand Prix,2022-03-20,RIC,18.0,14.0,0.0,McLaren,103.65892982456141,8.98628165169326,97.261,33.71771428571429,44.36629824561403,25.503877192982458,SOFT,6,Finished,22.88421052631579,27.31578947368421,35.6140350877193,0.0,1,4.0
2022,Bahrain Grand Prix,2022-03-20,RUS,9.0,4.0,12.0,Mercedes,102.04010714285714,9.223276628732867,96.302,33.44146428571428,43.95764912280701,25.463333333333335,SOFT,6,Finished,22.892982456140352,27.328070175438597,35.64912280701754,0.0,1,5.0
2022,Bahrain Grand Prix,2022-03-20,SAI,3.0,2.0,18.0,Ferrari,102.79266666666666,12.01512764532002,95.74,33.387482142857145,43.98566666666667,25.411157894736842,SOFT,6,Finished,22.901754385964914,27.33859649122807,35.63157894736842,0.0,1,1.0
2022,Bahrain Grand Prix,2022-03-20,STR,19.0,12.0,0.0,Aston Martin,103.49924561403509,9.787733674059117,97.146,33.680732142857146,44.39885964912281,25.342824561403507,SOFT,6,Finished,22.887719298245614,27.321052631578947,35.6140350877193,0.0,1,7.0
2022,Bahrain Grand Prix,2022-03-20,TSU,16.0,8.0,4.0,AlphaTauri,103.0521052631579,9.67452646623413,97.104,33.4325,44.152631578947364,25.398245614035087,SOFT,6,Finished,22.894736842105264,27.326315789473682,35.6140350877193,0.0,1,8.0
2022,Bahrain Grand Prix,2022-03-20,VER,2.0,19.0,0.0,Red Bull Racing,102.75343396226415,11.989040696706553,95.44,33.72094339622642,44.04233333333333,25.901444444444447,SOFT,7,Fuel pressure,22.93148148148148,27.3962962962963,35.611111111111114,0.0,0,-17.0
2022,Bahrain Grand Prix,2022-03-20,ZHO,15.0,10.0,1.0,Alfa Romeo,102.16107142857143,7.058537517482942,96.685,33.39460714285714,44.24647368421053,25.358894736842103,MEDIUM,6,Finished,22.896491228070175,27.322807017543862,35.6140350877193,0.0,1,5.0
2022,British Grand Prix,2022-07-03,ALB,16.0,20.0,0.0,Williams,,,,,,,SOFT,0,Collision,17.6,28.1,65.0,0.0,0,-4.0
2022,British Grand Prix,2022-07-03,ALO,7.0,5.0,10.0,Alpine,98.37809999999999,13.839600336700187,91.609,32.107,40.63917307692308,27.42453846153846,MEDIUM,6,Finished,18.492307692307694,31.309615384615384,57.69230769230769,0.0,1,2.0
2022,British Grand Prix,2022-07-03,BOT,12.0,17.0,0.0,Alfa Romeo,101.37231578947369,16.94836571292882,95.103,31.91144444444444,40.646842105263154,27.252,MEDIUM,3,Gearbox,18.485,32.205,56.1,0.0,0,-5.0
2022,British Grand Prix,2022-07-03,GAS,11.0,16.0,0.0,AlphaTauri,100.90948,16.51931211521835,94.275,32.82833333333333,40.832884615384614,27.99846153846154,SOFT,5,Collision damage,18.576923076923077,32.16538461538461,56.0,0.0,0,-5.0
2022,British Grand Prix,2022-07-03,HAM,5.0,3.0,16.0,Mercedes,95.492125,11.212621882209541,90.51,32.5182,40.566250000000004,27.251461538461538,MEDIUM,6,Finished,18.49423076923077,31.301923076923078,57.53846153846154,0.0,1,2.0
2022,British Grand Prix,2022-07-03,LAT,10.0,12.0,0.0,Williams,100.08972549019607,14.15142830823579,93.286,32.272600000000004,40.41886274509804,26.86105882352941,SOFT,6,Finished,18.486538461538462,31.271153846153844,57.53846153846154,0.0,1,-2.0
2022,British Grand Prix,2022-07-03,LEC,3.0,4.0,12.0,Ferrari,95.70135416666666,11.655729664882985,91.282,32.30546,40.63961538461539,27.48878846153846,HARD,4,Finished,18.496153846153845,31.315384615384616,57.55769230769231,0.0,1,-1.0
2022,British Grand Prix,2022-07-03,MAG,17.0,10.0,1.0,Haas F1 Team,98.85244,13.353561782994266,92.661,31.90156,40.55346153846154,27.670846153846153,MEDIUM,4,Finished,18.49423076923077,31.28076923076923,57.59615384615385,0.0,1,7.0
2022,British Grand Prix,2022-07-03,MSC,19.0,8.0,4.0,Haas F1 Team,98.78227999999999,14.874242658189155,92.109,32.0686,40.20474509803922,26.82194117647059,HARD,6,Finished,18.496153846153845,31.28076923076923,57.61538461538461,0.0,1,11.0
2022,British Grand Prix,2022-07-03,NOR,6.0,6.0,8.0,McLaren,97.42567346938776,12.341322998345433,91.645,32.33868,40.79459615384615,27.206115384615387,MEDIUM,6,Finished,18.496153846153845,31.309615384615384,57.69230769230769,0.0,1,0.0
2022,British Grand Prix,2022-07-03,OCO,15.0,15.0,0.0,Alpine,101.55108333333334,31.587676309757253,93.537,31.559800000000003,39.29316666666667,27.92081081081081,SOFT,4,Fuel pump,18.681578947368422,32.06578947368421,56.1578947368421,0.0,0,0.0
2022,British Grand Prix,2022-07-03,PER,4.0,2.0,18.0,Red Bull Racing,97.3095306122449,14.09815699110768,90.937,32.60452,40.089470588235294,26.638901960784313,MEDIUM,6,Finished,18.496153846153845,31.315384615384616,57.61538461538461,0.0,1,2.0
2022,British Grand Prix,2022-07-03,RIC,14.0,13.0,0.0,McLaren,98.92147999999999,13.480628619206886,92.644,32.544180000000004,40.6194423076923,27.21223076923077,MEDIUM,8,Finished,18.486538461538462,31.25769230769231,57.57692307692308,0.0,1,1.0
2022,British Grand Prix,2022-07-03,RUS,8.0,18.0,0.0,Mercedes,,,,,,,HARD,0,Collision,17.6,28.1,65.0,0.0,0,-10.0
2022,British Grand Prix,2022-07-03,SAI,1.0,1.0,25.0,Ferrari,94.32280851063828,8.11549071793995,90.813,32.67136,40.34411538461538,27.300596153846154,MEDIUM,6,Finished,18.5,31.325000000000003,57.59615384615385,0.0,1,0.0
2022,British Grand Prix,2022-07-03,STR,20.0,11.0,0.0,Aston Martin,99.86974509803922,14.79602602571804,92.379,31.77074,40.34749019607843,27.024470588235296,MEDIUM,6,Finished,18.492307692307694,31.27692307692308,57.55769230769231,0.0,1,9.0
2022,British Grand Prix,2022-07-03,TSU,13.0,14.0,0.0,AlphaTauri,101.23160784313725,19.64385571325388,93.832,32.30684,41.345711538461536,27.458192307692308,SOFT,6,Finished,18.48846153846154,31.232692307692307,57.61538461538461,0.0,1,-1.0
2022,British Grand Prix,2022-07-03,VER,2.0,7.0,6.0,Red Bull Racing,97.74702040816327,11.374122227102838,92.135,33.06114,40.53901923076923,27.080134615384615,MEDIUM,8,Finished,18.498076923076923,31.299999999999997,57.61538461538461,0.0,1,-5.0
2022,British Grand Prix,2022-07-03,VET,18.0,9.0,2.0,Aston Martin,98.75674000000001,14.287247477454882,92.471,32.08042,40.03805882352941,27.042,MEDIUM,6,Finished,18.492307692307694,31.259615384615383,57.69230769230769,0.0,1,9.0
2022,British Grand Prix,2022-07-03,ZHO,9.0,19.0,0.0,Alfa Romeo,,,,,,,MEDIUM,0,Collision,17.6,28.1,65.0,0.0,0,-10.0
2022,Canadian Grand Prix,2022-06-19,ALB,12.0,13.0,0.0,Williams,83.23785714285714,9.774291964105934,77.951,23.45675362318841,26.38725714285714,33.274385714285714,HARD,4,Finished,21.502857142857142,41.85285714285714,27.32857142857143,0.0,1,-1.0
2022,Canadian Grand Prix,2022-06-19,ALO,2.0,9.0,2.0,Alpine,82.95288571428571,11.800902729584982,77.01,22.90904347826087,26.434700000000003,33.54507142857143,MEDIUM,4,Finished,21.487142857142857,41.857142857142854,27.34285714285714,0.0,1,-7.0
2022,Canadian Grand Prix,2022-06-19,BOT,11.0,7.0,6.0,Alfa Romeo,82.9572,11.314870824958952,76.927,23.336,26.329085714285714,33.18015714285714,HARD,2,Finished,21.5,41.854285714285716,27.37142857142857,0.0,1,4.0
2022,Canadian Grand Prix,2022-06-19,GAS,15.0,14.0,0.0,AlphaTauri,83.24199999999999,9.743105126562389,77.81,23.45840579710145,26.187528571428572,33.45655714285714,HARD,4,Finished,21.512857142857143,41.864285714285714,27.37142857142857,0.0,1,1.0
2022,Canadian Grand Prix,2022-06-19,HAM,4.0,3.0,15.0,Mercedes,82.69661428571429,13.14129976397881,76.167,22.763797101449274,26.421185714285713,33.424885714285715,HARD,4,Finished,21.478571428571428,41.861428571428576,27.34285714285714,0.0,1,1.0
2022,Canadian Grand Prix,2022-06-19,LAT,18.0,16.0,0.0,Williams,83.45335714285714,8.668502252718348,78.54,23.606927536231883,26.410942857142857,33.28615714285714,HARD,4,Finished,21.514285714285716,41.864285714285714,27.357142857142858,0.0,1,2.0
2022,Canadian Grand Prix,2022-06-19,LEC,19.0,5.0,10.0,Ferrari,82.8132142857143,11.270172461024817,75.901,23.180855072463768,26.354414285714284,33.13254285714285,HARD,2,Finished,21.497142857142858,41.85142857142857,27.385714285714286,0.0,1,14.0
2022,Canadian Grand Prix,2022-06-19,MAG,5.0,17.0,0.0,Haas F1 Team,83.57052857142857,10.381415190341068,78.046,23.355014492753625,26.28282857142857,33.848885714285714,HARD,2,Finished,21.51142857142857,41.85857142857143,27.385714285714286,0.0,1,-12.0
2022,Canadian Grand Prix,2022-06-19,MSC,6.0,19.0,0.0,Haas F1 Team,82.86722222222221,8.351056576728025,78.967,23.30329411764706,26.661777777777775,32.532333333333334,MEDIUM,0,Engine,20.91578947368421,41.636842105263156,29.05263157894737,0.0,0,-13.0
2022,Canadian Grand Prix,2022-06-19,NOR,14.0,15.0,0.0,McLaren,83.27002857142857,10.437711253051141,77.495,23.232695652173913,26.306285714285714,33.604957142857145,HARD,4,Finished,21.50142857142857,41.855714285714285,27.32857142857143,0.0,1,-1.0
2022,Canadian Grand Prix,2022-06-19,OCO,7.0,6.0,8.0,Alpine,82.93781428571428,11.89270691666073,77.11,22.987304347826086,26.475257142857142,33.380585714285715,MEDIUM,4,Finished,21.494285714285713,41.855714285714285,27.357142857142858,0.0,1,1.0
2022,Canadian Grand Prix,2022-06-19,PER,13.0,20.0,0.0,Red Bull Racing,81.366,4.403145353040257,78.844,22.607833333333332,25.905714285714286,31.597285714285714,HARD,0,Gearbox,20.5875,41.4875,28.25,0.0,0,-7.0
2022,Canadian Grand Prix,2022-06-19,RIC,9.0,11.0,0.0,McLaren,83.21148571428571,10.593049223317102,77.932,23.231434782608698,26.400542857142856,33.47618571428571,HARD,4,Finished,21.507142857142856,41.857142857142854,27.37142857142857,0.0,1,-2.0
2022,Canadian Grand Prix,2022-06-19,RUS,8.0,4.0,12.0,Mercedes,82.77242857142856,12.435760627857665,76.418,22.76010144927536,26.294485714285713,33.611085714285714,HARD,4,Finished,21.487142857142857,41.857142857142854,27.414285714285715,0.0,1,4.0
2022,Canadian Grand Prix,2022-06-19,SAI,3.0,2.0,19.0,Ferrari,82.61071428571428,14.181560496647851,75.749,22.87444927536232,26.166985714285715,33.49631428571429,HARD,4,Finished,21.484285714285715,41.855714285714285,27.314285714285713,0.0,1,1.0
2022,Canadian Grand Prix,2022-06-19,STR,17.0,10.0,1.0,Aston Martin,83.14255714285714,10.210367112359437,77.421,23.420985507246378,26.2826,33.30814285714286,HARD,2,Finished,21.50142857142857,41.855714285714285,27.4,0.0,1,7.0
2022,Canadian Grand Prix,2022-06-19,TSU,20.0,18.0,0.0,AlphaTauri,81.89663829787234,7.776324130013043,78.309,23.121239130434784,25.93676595744681,32.604404255319146,HARD,3,Accident,21.27446808510638,41.85531914893617,28.0,0.0,0,2.0
2022,Canadian Grand Prix,2022-06-19,VER,1.0,1.0,25.0,Red Bull Racing,82.59652857142856,14.111090635364146,75.839,22.80113043478261,26.201328571428572,33.53794285714286,HARD,4,Finished,21.482857142857142,41.84857142857143,27.4,0.0,1,0.0
2022,Canadian Grand Prix,2022-06-19,VET,16.0,12.0,0.0,Aston Martin,83.2286,10.252970041810364,77.956,23.151333333333334,26.367214285714283,33.5798,HARD,4,Finished,21.512857142857143,41.862857142857145,27.37142857142857,0.0,1,4.0
2022,Canadian Grand Prix,2022-06-19,ZHO,10.0,8.0,4.0,Alfa Romeo,82.98155714285714,10.936753932001535,76.578,23.31908695652174,26.37485714285714,33.181485714285714,HARD,4,Finished,21.50142857142857,41.84857142857143,27.414285714285715,0.0,1,2.0
2022,Emilia Romagna Grand Prix,2022-04-24,ALB,18.0,11.0,0.0,Williams,88.39104918032787,12.067789278938967,81.757,28.405426229508198,30.617564516129033,30.16117741935484,MEDIUM,2,+1 Lap,13.437096774193549,16.648387096774194,79.91935483870968,0.0,1,7.0
2022,Emilia Romagna Grand Prix,2022-04-24,ALO,9.0,19.0,0.0,Alpine,124.15316666666666,20.259216543752785,99.685,39.6002,39.988499999999995,44.80016666666666,INTERMEDIATE,1,Collision damage,13.066666666666668,17.616666666666667,78.0,0.0,0,-10.0
2022,Emilia Romagna Grand Prix,2022-04-24,BOT,7.0,5.0,10.0,Alfa Romeo,88.43122222222223,14.602823870131374,80.758,28.511225806451613,29.935936507936507,29.833190476190477,MEDIUM,2,Finished,13.438095238095238,16.658730158730158,79.88888888888889,0.0,1,2.0
2022,Emilia Romagna Grand Prix,2022-04-24,GAS,17.0,12.0,0.0,AlphaTauri,88.38901639344262,11.975826975609111,81.713,28.32877049180328,30.612193548387094,30.255451612903226,MEDIUM,2,+1 Lap,13.437096774193549,16.656451612903226,79.88709677419355,0.0,1,5.0
2022,Emilia Romagna Grand Prix,2022-04-24,HAM,14.0,13.0,0.0,Mercedes,89.4075,14.399665894063506,81.419,28.45962295081967,30.45116129032258,30.310693548387096,MEDIUM,2,+1 Lap,13.435483870967742,16.656451612903226,79.88709677419355,0.0,1,1.0
2022,Emilia Romagna Grand Prix,2022-04-24,LAT,19.0,16.0,0.0,Williams,88.57816393442623,12.35082554215213,81.338,28.661770491803278,30.423387096774192,30.28712903225806,MEDIUM,2,+1 Lap,13.441935483870967,16.65806451612903,79.90322580645162,0.0,1,3.0
2022,Emilia Romagna Grand Prix,2022-04-24,LEC,2.0,6.0,8.0,Ferrari,88.63584126984126,14.864737111491516,78.574,28.965209677419356,29.79104761904762,29.781761904761904,MEDIUM,6,Finished,13.442857142857143,16.65714285714286,79.82539682539682,0.0,1,-4.0
